,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name
4728,4729,CA-2015-123323,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
4729,4730,CA-2017-124681,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
4730,4731,US-2016-103996,1900-01-27T16:54:00Z,1900-01-29T16:54:00Z,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880
4731,4732,US-2016-103996,1900-01-27T16:54:00Z,1900-01-29T16:54:00Z,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
4732,4733,US-2016-103996,1900-01-27T16:54:00Z,1900-01-29T16:54:00Z,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
4733,4734,US-2016-103996,1900-01-27T16:54:00Z,1900-01-29T16:54:00Z,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
4734,4735,CA-2017-120530,2017-07-03T10:00:00Z,2017-12-03T10:00:00Z,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
4735,4736,CA-2016-155054,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
4736,4737,CA-2016-155054,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders
4737,4738,CA-2016-155054,1900-01-11T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
4738,4739,CA-2016-105725,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
4739,4740,CA-2016-105725,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
4740,4741,CA-2018-164364,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483
4741,4742,CA-2018-164364,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
4742,4743,CA-2018-164364,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
4743,4744,CA-2018-168123,2018-05-02T10:00:00Z,2018-05-02T10:00:00Z,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
4744,4745,CA-2018-168123,2018-05-02T10:00:00Z,2018-05-02T10:00:00Z,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
4745,4746,CA-2018-168123,2018-05-02T10:00:00Z,2018-05-02T10:00:00Z,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
4746,4747,CA-2018-168123,2018-05-02T10:00:00Z,2018-05-02T10:00:00Z,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
4747,4748,CA-2017-120005,2017-03-02T10:00:00Z,2017-03-02T10:00:00Z,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
4748,4749,CA-2017-120005,2017-03-02T10:00:00Z,2017-03-02T10:00:00Z,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock"
4749,4750,CA-2017-123526,1900-01-22T16:54:00Z,1900-01-23T16:54:00Z,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
4750,4751,CA-2017-127649,2017-07-09T10:00:00Z,2017-09-09T10:00:00Z,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer
4751,4752,CA-2017-159989,2017-09-11T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
4752,4753,CA-2018-103499,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
4753,4754,US-2016-167220,2016-12-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
4754,4755,CA-2018-126354,2018-03-01T10:00:00Z,2018-08-01T10:00:00Z,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit
4755,4756,CA-2018-126354,2018-03-01T10:00:00Z,2018-08-01T10:00:00Z,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
4756,4757,CA-2018-169817,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
4757,4758,US-2018-144582,1900-01-28T16:54:00Z,2018-05-04T10:00:00Z,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers
4758,4759,CA-2015-121573,2015-03-10T10:00:00Z,2015-07-10T10:00:00Z,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
4759,4760,CA-2015-121573,2015-03-10T10:00:00Z,2015-07-10T10:00:00Z,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
4760,4761,CA-2015-121573,2015-03-10T10:00:00Z,2015-07-10T10:00:00Z,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
4761,4762,CA-2017-117660,1900-01-28T16:54:00Z,2018-03-31T10:00:00Z,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487
4762,4763,CA-2017-117660,1900-01-28T16:54:00Z,2018-03-31T10:00:00Z,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
4763,4764,CA-2015-112851,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
4764,4765,CA-2018-123701,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner
4765,4766,CA-2016-118227,1900-01-22T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
4766,4767,CA-2016-123155,2016-09-02T10:00:00Z,2016-12-02T10:00:00Z,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
4767,4768,CA-2016-123155,2016-09-02T10:00:00Z,2016-12-02T10:00:00Z,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
4768,4769,CA-2018-158883,2018-02-05T10:00:00Z,2018-03-05T10:00:00Z,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
4769,4770,US-2017-114888,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets
4770,4771,US-2017-114888,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
4771,4772,US-2015-167262,1900-01-29T16:54:00Z,2015-03-10T10:00:00Z,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter
4772,4773,CA-2018-119746,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame
4773,4774,CA-2018-119746,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
4774,4775,CA-2018-119746,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
4775,4776,CA-2018-108091,1900-01-14T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328
4776,4777,CA-2017-101630,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels
4777,4778,CA-2017-101630,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
4778,4779,CA-2018-132346,2018-07-10T10:00:00Z,2018-11-10T10:00:00Z,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
4779,4780,CA-2015-150301,2015-08-06T10:00:00Z,2015-10-06T10:00:00Z,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
4780,4781,CA-2015-159310,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"
4781,4782,CA-2015-159310,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
4782,4783,CA-2015-159310,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips
4783,4784,US-2018-147984,1900-01-26T16:54:00Z,2018-01-01T10:00:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934
4784,4785,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,Newell 313
4785,4786,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
4786,4787,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,Newell 326
4787,4788,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
4788,4789,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
4789,4790,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
4790,4791,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
4791,4792,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
4792,4793,CA-2016-104346,2016-11-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
4793,4794,US-2016-141684,1900-01-27T16:54:00Z,2016-04-06T10:00:00Z,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
4794,4795,CA-2016-144722,1900-01-14T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
4795,4796,CA-2016-120516,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack
4796,4797,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
4797,4798,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23
4798,4799,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
4799,4800,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
4800,4801,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils
4801,4802,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
4802,4803,US-2017-148901,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
4803,4804,CA-2018-136364,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G
4804,4805,CA-2018-136364,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
4805,4806,CA-2016-137708,1900-01-20T16:54:00Z,1900-01-23T16:54:00Z,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887
4806,4807,CA-2016-137708,1900-01-20T16:54:00Z,1900-01-23T16:54:00Z,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971
4807,4808,CA-2016-137708,1900-01-20T16:54:00Z,1900-01-23T16:54:00Z,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony"
4808,4809,CA-2015-149055,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes
4809,4810,CA-2016-151589,1900-01-25T16:54:00Z,1900-01-28T16:54:00Z,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
4810,4811,CA-2016-151589,1900-01-25T16:54:00Z,1900-01-28T16:54:00Z,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
4811,4812,CA-2017-121370,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
4812,4813,CA-2017-121370,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier
4813,4814,CA-2017-121370,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
4814,4815,CA-2017-111696,2017-08-04T10:00:00Z,2017-10-04T10:00:00Z,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920
4815,4816,CA-2015-139598,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
4816,4817,CA-2015-139598,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
4817,4818,CA-2015-139598,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
4818,4819,CA-2015-139598,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
4819,4820,CA-2018-117436,2018-08-05T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
4820,4821,CA-2016-140025,2016-07-03T10:00:00Z,2016-11-03T10:00:00Z,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
4821,4822,CA-2016-140025,2016-07-03T10:00:00Z,2016-11-03T10:00:00Z,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
4822,4823,CA-2017-134222,2017-10-06T10:00:00Z,2017-11-06T10:00:00Z,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
4823,4824,CA-2017-140018,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
4824,4825,CA-2017-140018,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
4825,4826,CA-2017-140018,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14"""
4826,4827,US-2018-136707,2018-12-10T10:00:00Z,1900-01-13T16:54:00Z,First Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch
4827,4828,CA-2015-152562,2015-01-10T10:00:00Z,2015-08-10T10:00:00Z,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
4828,4829,CA-2015-152562,2015-01-10T10:00:00Z,2015-08-10T10:00:00Z,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft"
4829,4830,CA-2017-152408,1900-01-13T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts
4830,4831,CA-2015-120278,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
4831,4832,CA-2015-120278,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
4832,4833,CA-2015-120278,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders
4833,4834,CA-2015-120278,2015-07-10T10:00:00Z,2015-12-10T10:00:00Z,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
4834,4835,CA-2018-167661,2018-05-09T10:00:00Z,2018-10-09T10:00:00Z,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
