Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City
6124,CA-2016-142139,1900-01-29T16:54:00Z,2016-05-08T10:00:00Z,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford
6125,CA-2018-145772,2018-03-05T10:00:00Z,2018-07-05T10:00:00Z,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles
6126,CA-2018-145772,2018-03-05T10:00:00Z,2018-07-05T10:00:00Z,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles
6127,CA-2018-145772,2018-03-05T10:00:00Z,2018-07-05T10:00:00Z,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles
6128,CA-2017-124100,1900-01-29T16:54:00Z,2017-06-03T10:00:00Z,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City
6129,US-2015-158400,1900-01-23T16:54:00Z,1900-01-26T16:54:00Z,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco
6130,CA-2018-162033,1900-01-24T16:54:00Z,2018-02-03T10:00:00Z,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach
6131,CA-2018-162033,1900-01-24T16:54:00Z,2018-02-03T10:00:00Z,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach
6132,CA-2015-163447,1900-01-25T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City
6133,CA-2018-145737,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon
6134,CA-2017-148096,1900-01-14T16:54:00Z,1900-01-17T16:54:00Z,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles
6135,CA-2017-146766,2017-04-10T10:00:00Z,2017-04-10T10:00:00Z,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista
6136,CA-2016-105613,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen
6137,CA-2016-105613,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen
6138,US-2017-142251,1900-01-29T16:54:00Z,2017-04-10T10:00:00Z,Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood
6139,CA-2015-131247,1900-01-28T16:54:00Z,2015-04-03T10:00:00Z,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco
6140,US-2016-113593,1900-01-16T16:54:00Z,1900-01-18T16:54:00Z,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria
6141,CA-2018-121083,2018-09-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester
6142,CA-2018-121083,2018-09-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester
6143,CA-2018-121083,2018-09-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester
6144,CA-2018-121083,2018-09-06T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester
6145,CA-2018-151190,1900-01-25T16:54:00Z,2018-01-06T10:00:00Z,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha
6146,CA-2015-133543,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose
6147,CA-2018-105130,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco
6148,CA-2018-105130,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco
6149,CA-2017-161928,1900-01-25T16:54:00Z,1900-01-27T16:54:00Z,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco
6150,CA-2018-101322,1900-01-26T16:54:00Z,1900-01-29T16:54:00Z,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach
6151,US-2017-106600,2017-08-03T10:00:00Z,2017-11-03T10:00:00Z,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus
6152,CA-2015-111871,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco
6153,CA-2018-139437,2018-03-06T10:00:00Z,2018-08-06T10:00:00Z,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles
6154,CA-2018-151484,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia
6155,CA-2018-151484,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia
6156,CA-2018-151484,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia
6157,CA-2018-151484,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia
6158,CA-2017-104150,2017-03-07T10:00:00Z,2017-05-07T10:00:00Z,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa
6159,CA-2017-104150,2017-03-07T10:00:00Z,2017-05-07T10:00:00Z,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa
6160,CA-2017-161025,2017-03-11T10:00:00Z,2017-09-11T10:00:00Z,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles
6161,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6162,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6163,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6164,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6165,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6166,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6167,CA-2015-103989,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland
6168,CA-2016-142433,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston
6169,CA-2016-132815,1900-01-17T16:54:00Z,1900-01-20T16:54:00Z,Second Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles
6170,CA-2015-101266,1900-01-25T16:54:00Z,1900-01-28T16:54:00Z,Second Class,MM-17920,Michael Moore,Consumer,United States,Springfield
6171,CA-2017-141523,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City
6172,CA-2017-141523,1900-01-17T16:54:00Z,1900-01-22T16:54:00Z,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City
6173,US-2015-106299,2015-02-07T10:00:00Z,2015-08-07T10:00:00Z,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield
6174,US-2015-106299,2015-02-07T10:00:00Z,2015-08-07T10:00:00Z,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield
6175,US-2015-106299,2015-02-07T10:00:00Z,2015-08-07T10:00:00Z,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield
6176,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6177,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6178,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6179,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6180,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6181,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6182,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6183,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6184,CA-2016-158421,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia
6185,CA-2017-143609,2017-11-11T10:00:00Z,1900-01-11T16:54:00Z,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland
6186,CA-2016-138331,2016-07-07T10:00:00Z,2016-12-07T10:00:00Z,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia
6187,CA-2016-138954,1900-01-13T16:54:00Z,1900-01-15T16:54:00Z,First Class,MH-17785,Maya Herman,Corporate,United States,New York City
6188,CA-2016-138954,1900-01-13T16:54:00Z,1900-01-15T16:54:00Z,First Class,MH-17785,Maya Herman,Corporate,United States,New York City
6189,CA-2016-138954,1900-01-13T16:54:00Z,1900-01-15T16:54:00Z,First Class,MH-17785,Maya Herman,Corporate,United States,New York City
6190,CA-2018-157903,2018-04-03T10:00:00Z,2018-08-03T10:00:00Z,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines
6191,CA-2017-157259,1900-01-22T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City
6192,CA-2018-107986,1900-01-11T16:54:00Z,1900-01-11T16:54:00Z,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle
6193,CA-2018-104927,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston
6194,CA-2018-104927,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston
6195,CA-2018-104927,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston
6196,CA-2018-113453,1900-01-19T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia
6197,CA-2018-113453,1900-01-19T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia
6198,CA-2016-149909,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus
6199,CA-2016-149909,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus
6200,CA-2016-149909,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus
6201,CA-2016-146675,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston
6202,CA-2016-146675,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston
6203,CA-2017-118332,1900-01-14T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley
6204,CA-2017-133669,1900-01-19T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus
6205,CA-2018-145660,2018-01-11T10:00:00Z,2018-03-11T10:00:00Z,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion
6206,CA-2017-133697,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston
6207,CA-2017-133697,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston
6208,CA-2017-133697,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston
6209,CA-2018-148138,1900-01-27T16:54:00Z,2018-03-09T10:00:00Z,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion
6210,CA-2018-119809,1900-01-16T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle
6211,CA-2018-119809,1900-01-16T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle
6212,CA-2018-119809,1900-01-16T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle
6213,CA-2018-149944,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview
6214,CA-2018-149944,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview
6215,CA-2015-128538,2015-11-09T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach
6216,CA-2016-161711,1900-01-26T16:54:00Z,2016-03-11T10:00:00Z,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City
6217,CA-2016-161711,1900-01-26T16:54:00Z,2016-03-11T10:00:00Z,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City
6218,US-2016-129553,1900-01-25T16:54:00Z,2016-02-07T10:00:00Z,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville
6219,CA-2017-160220,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton
6220,CA-2017-160220,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton
6221,CA-2017-160220,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton
6222,US-2018-157224,1900-01-12T16:54:00Z,1900-01-16T16:54:00Z,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles
6223,CA-2018-140627,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville
6224,CA-2018-140627,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville
6225,CA-2018-140627,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville
6226,CA-2016-133445,2016-05-09T10:00:00Z,2016-09-09T10:00:00Z,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland
6227,CA-2016-133445,2016-05-09T10:00:00Z,2016-09-09T10:00:00Z,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland
6228,CA-2015-148782,2015-02-10T10:00:00Z,2015-07-10T10:00:00Z,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving
6229,CA-2017-148208,1900-01-20T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland
6230,CA-2017-148208,1900-01-20T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland
6231,CA-2018-127656,2018-11-06T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo
6232,US-2018-142188,2018-11-08T10:00:00Z,2018-11-08T10:00:00Z,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle
6233,US-2018-142188,2018-11-08T10:00:00Z,2018-11-08T10:00:00Z,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle
6234,US-2018-142188,2018-11-08T10:00:00Z,2018-11-08T10:00:00Z,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle
6235,US-2018-142188,2018-11-08T10:00:00Z,2018-11-08T10:00:00Z,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle
6236,US-2018-142188,2018-11-08T10:00:00Z,2018-11-08T10:00:00Z,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle
6237,CA-2017-144400,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia
6238,US-2017-155180,1900-01-20T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City
6239,CA-2016-134075,2016-12-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose
6240,CA-2016-134075,2016-12-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose
6241,US-2017-131912,1900-01-27T16:54:00Z,2017-01-10T10:00:00Z,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles
6242,CA-2018-141572,1900-01-26T16:54:00Z,1900-01-29T16:54:00Z,Second Class,LO-17170,Lori Olson,Corporate,United States,Concord
6243,CA-2015-134621,1900-01-19T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia
6244,CA-2017-165561,1900-01-22T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue
6245,CA-2016-112305,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle
6246,CA-2016-112305,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle
6247,CA-2016-112305,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle
6248,CA-2018-121580,1900-01-27T16:54:00Z,2018-04-05T10:00:00Z,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus
6249,CA-2018-121580,1900-01-27T16:54:00Z,2018-04-05T10:00:00Z,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus
6250,CA-2018-121580,1900-01-27T16:54:00Z,2018-04-05T10:00:00Z,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus
6251,CA-2018-121580,1900-01-27T16:54:00Z,2018-04-05T10:00:00Z,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus
6252,CA-2015-101147,2015-02-11T10:00:00Z,2015-04-11T10:00:00Z,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago
6253,CA-2015-165806,2015-07-03T10:00:00Z,2015-07-03T10:00:00Z,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta
6254,CA-2015-165806,2015-07-03T10:00:00Z,2015-07-03T10:00:00Z,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta
6255,CA-2016-151624,2016-08-08T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery
6256,CA-2018-139444,2018-09-08T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Plano
6257,CA-2016-133977,2016-06-08T10:00:00Z,2016-08-08T10:00:00Z,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac
6258,CA-2018-141425,2018-02-10T10:00:00Z,2018-06-10T10:00:00Z,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus
6259,CA-2016-133536,1900-01-26T16:54:00Z,1900-01-28T16:54:00Z,Second Class,JH-15820,John Huston,Consumer,United States,New York City
6260,CA-2016-150441,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Richmond
6261,CA-2016-162607,2016-12-04T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle
6262,CA-2018-103506,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach
6263,CA-2017-132479,1900-01-22T16:54:00Z,1900-01-24T16:54:00Z,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford
6264,CA-2018-160724,2018-05-04T10:00:00Z,2018-10-04T10:00:00Z,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus
6265,US-2017-115952,2017-06-09T10:00:00Z,2017-06-09T10:00:00Z,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa
6266,CA-2015-146731,2015-03-10T10:00:00Z,2015-08-10T10:00:00Z,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville
6267,CA-2015-146731,2015-03-10T10:00:00Z,2015-08-10T10:00:00Z,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville
6268,CA-2016-115392,2016-01-09T10:00:00Z,2016-04-09T10:00:00Z,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge
6269,CA-2016-115392,2016-01-09T10:00:00Z,2016-04-09T10:00:00Z,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge
6270,CA-2018-102379,2018-02-11T10:00:00Z,2018-06-11T10:00:00Z,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland
6271,CA-2018-102379,2018-02-11T10:00:00Z,2018-06-11T10:00:00Z,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland
6272,CA-2018-102379,2018-02-11T10:00:00Z,2018-06-11T10:00:00Z,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland
6273,CA-2018-149706,2018-11-11T10:00:00Z,2018-12-11T10:00:00Z,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine
6274,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6275,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6276,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6277,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6278,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6279,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6280,US-2017-139087,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle
6281,CA-2018-152226,2018-12-04T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati
6282,CA-2016-116484,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion
6283,CA-2016-116484,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion
6284,CA-2017-100944,1900-01-22T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles
6285,CA-2017-100944,1900-01-22T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles
6286,CA-2017-125080,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood
6287,CA-2017-121020,1900-01-22T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon
6288,CA-2015-100090,2015-08-06T10:00:00Z,2015-12-06T10:00:00Z,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco
6289,CA-2015-100090,2015-08-06T10:00:00Z,2015-12-06T10:00:00Z,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco
6290,US-2016-139675,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico
6291,US-2016-139675,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico
6292,CA-2018-143756,2018-02-11T10:00:00Z,2018-05-11T10:00:00Z,First Class,ME-17725,Max Engle,Consumer,United States,Salem
6293,CA-2016-151253,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles
6294,CA-2016-151253,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles
6295,CA-2015-141152,1900-01-14T16:54:00Z,1900-01-17T16:54:00Z,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City
6296,CA-2015-141313,1900-01-26T16:54:00Z,2015-12-31T10:00:00Z,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly
6297,CA-2015-141313,1900-01-26T16:54:00Z,2015-12-31T10:00:00Z,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly
6298,CA-2015-141313,1900-01-26T16:54:00Z,2015-12-31T10:00:00Z,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly
6299,CA-2015-169852,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego
6300,CA-2018-107314,1900-01-28T16:54:00Z,2018-03-11T10:00:00Z,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco
6301,US-2015-161305,2015-06-05T10:00:00Z,2015-12-05T10:00:00Z,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago
6302,US-2015-161305,2015-06-05T10:00:00Z,2015-12-05T10:00:00Z,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago
6303,CA-2018-166919,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Dallas
6304,CA-2018-162712,1900-01-16T16:54:00Z,1900-01-18T16:54:00Z,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi
6305,CA-2018-107552,2018-05-04T10:00:00Z,2018-05-04T10:00:00Z,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City
6306,CA-2017-163328,2017-04-10T10:00:00Z,2017-06-10T10:00:00Z,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene
6307,CA-2017-163328,2017-04-10T10:00:00Z,2017-06-10T10:00:00Z,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene
6308,CA-2017-163328,2017-04-10T10:00:00Z,2017-06-10T10:00:00Z,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene
